id,electoral_cycle,source,name,sex,gov_support,exact_seat,committee_membership,party_hierarchy,seniority,g/o_type,seat_type,g/o_change_day,g/o_change_month,g/o_change_year,g/o_change2_day,g/o_change2_month,g/o_change2_year,cm_from_day,cm_from_month,cm_from_year,cm_to_day,cm_to_month,cm_to_year,ph_from_day,ph_from_month,ph_from_year,ph_to_day,ph_to_month,ph_to_year
r005_1998_071_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr005%26p_ckl%3D36,revesz_mariusz,m,1,budapest,71,99995,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,1,10,1999,99995,99995,99995,99995,99995,99995
r005_1998_071_19991001_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr005%26p_ckl%3D36,revesz_mariusz,m,1,budapest,71,99995,1,0,rl,9999,9999,9999,9999,9999,9999,1,10,1999,14,5,2002,99995,99995,99995,99995,99995,99995
r005_1998_074_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr005%26p_ckl%3D36,revesz_mariusz,m,1,budapest,74,99995,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
r007_1998_060_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr007%26p_ckl%3D36,rigler_zoltan,m,1,gyor-moson-sopron,60,99995,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
r309_1998_067_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr309%26p_ckl%3D36,rockenbauer_zoltan,m,1,budapest_10.,67,99995,3,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,10,9,1999,99995,99995,99995,99995,99995,99995
r008_1998_064_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr008%26p_ckl%3D36,rogan_antal,m,1,fidesz,64,2,1,0,pl,9999,9999,9999,9999,9999,9999,25,6,1998,29,9,1998,3,3,1999,14,5,2002
r008_1998_064_19981124_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr008%26p_ckl%3D36,rogan_antal,m,1,fidesz,64,2,1,0,pl,9999,9999,9999,9999,9999,9999,24,11,1998,1,1,2001,3,3,1999,14,5,2002
r008_1998_066_19980929_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr008%26p_ckl%3D36,rogan_antal,m,1,fidesz,66,2,1,0,pl,9999,9999,9999,9999,9999,9999,29,9,1998,24,11,1998,3,3,1999,14,5,2002
r008_1998_074_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr008%26p_ckl%3D36,rogan_antal,m,1,fidesz,74,2,1,0,pl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,3,3,1999,14,5,2002
r008_1998_082_20010101_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr008%26p_ckl%3D36,rogan_antal,m,1,fidesz,82,2,1,0,pl,9999,9999,9999,9999,9999,9999,1,1,2001,14,5,2002,3,3,1999,14,5,2002
r009_1998_059_20010213_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr009%26p_ckl%3D36,rozgonyi_erno,m,0,miep,59,2,1,1,pl,9999,9999,9999,9999,9999,9999,13,2,2001,14,5,2002,8,9,1998,14,5,2002
r009_1998_073_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr009%26p_ckl%3D36,rozgonyi_erno,m,0,miep,73,2,1,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,8,9,1998,14,5,2002
r009_1998_075_19991001_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr009%26p_ckl%3D36,rozgonyi_erno,m,0,miep,75,2,1,1,pl,9999,9999,9999,9999,9999,9999,1,10,1999,14,5,2002,8,9,1998,14,5,2002
r009_1998_083_20010925_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr009%26p_ckl%3D36,rozgonyi_erno,m,0,miep,83,2,1,1,pl,9999,9999,9999,9999,9999,9999,25,9,2001,14,5,2002,8,9,1998,14,5,2002
r315_1998_055_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr315%26p_ckl%3D36,rubovszky_gyorgy,m,1,budapest,55,99995,2,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
r315_1998_064_19991001_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr315%26p_ckl%3D36,rubovszky_gyorgy,m,1,budapest,64,99995,2,0,rl,9999,9999,9999,9999,9999,9999,1,10,1999,14,5,2002,99995,99995,99995,99995,99995,99995
r315_1998_076_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr315%26p_ckl%3D36,rubovszky_gyorgy,m,1,budapest,76,99995,2,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,1,10,1999,99995,99995,99995,99995,99995,99995
r315_1998_078_19990302_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr315%26p_ckl%3D36,rubovszky_gyorgy,m,1,budapest,78,99995,2,0,rl,9999,9999,9999,9999,9999,9999,2,3,1999,31,12,2000,99995,99995,99995,99995,99995,99995
r315_1998_081_20001219_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr315%26p_ckl%3D36,rubovszky_gyorgy,m,1,budapest,81,99995,2,0,rl,9999,9999,9999,9999,9999,9999,19,12,2000,20,6,2001,99995,99995,99995,99995,99995,99995
r010_1998_066_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Dr010%26p_ckl%3D36,ruchti_robert,m,1,komarom-esztergom_2.,66,99995,1,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s005_1998_071_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds005%26p_ckl%3D36,sagi_jozsef,m,1,vas_2.,71,99995,1,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s201_1998_055_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds201%26p_ckl%3D36,salamon_laszlo,m,1,pest_3.,55,99995,3,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s201_1998_076_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds201%26p_ckl%3D36,salamon_laszlo,m,1,pest_3.,76,99995,3,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s201_1998_078_19990302_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds201%26p_ckl%3D36,salamon_laszlo,m,1,pest_3.,78,99995,3,0,smd,9999,9999,9999,9999,9999,9999,2,3,1999,31,12,2000,99995,99995,99995,99995,99995,99995
s006_1998_059_20020208_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds006%26p_ckl%3D36,saling_jozsef,m,0,mszp,59,99995,1,1,pl,9999,9999,9999,9999,9999,9999,8,2,2002,14,5,2002,99995,99995,99995,99995,99995,99995
s006_1998_060_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds006%26p_ckl%3D36,saling_jozsef,m,0,mszp,60,99995,1,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,2,5,2000,99995,99995,99995,99995,99995,99995
s006_1998_079_19990928_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds006%26p_ckl%3D36,saling_jozsef,m,0,mszp,79,99995,1,1,pl,9999,9999,9999,9999,9999,9999,28,9,1999,14,5,2002,99995,99995,99995,99995,99995,99995
s007_1998_059_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds007%26p_ckl%3D36,sandor_laszlo,m,0,mszp,59,99995,1,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,9,11,1999,99995,99995,99995,99995,99995,99995
s007_1998_059_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds007%26p_ckl%3D36,sandor_laszlo,m,0,mszp,59,99995,1,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,9,11,1999,99995,99995,99995,99995,99995,99995
s007_1998_059_19991109_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds007%26p_ckl%3D36,sandor_laszlo,m,0,mszp,59,99995,1,1,pl,9999,9999,9999,9999,9999,9999,9,11,1999,14,5,2002,99995,99995,99995,99995,99995,99995
s007_1998_059_19991109_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds007%26p_ckl%3D36,sandor_laszlo,m,0,mszp,59,99995,1,1,pl,9999,9999,9999,9999,9999,9999,9,11,1999,14,5,2002,99995,99995,99995,99995,99995,99995
s008_1998_071_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds008%26p_ckl%3D36,saringer_gyula_ede,m,1,zala,71,99995,1,0,rl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s329_1998_066_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds329%26p_ckl%3D36,sasvari_szilard,m,1,budapest_17.,66,2,3,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,8,9,1998,14,5,2002
s329_1998_070_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds329%26p_ckl%3D36,sasvari_szilard,m,1,budapest_17.,70,2,3,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,8,9,1998,14,5,2002
s320_1998_060_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds320%26p_ckl%3D36,schalkhammer_antal,m,0,komarom-esztergom_1.,60,99995,2,1,smd,9999,9999,9999,9999,9999,9999,25,6,1998,4,9,2001,99995,99995,99995,99995,99995,99995
s320_1998_076_20010904_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds320%26p_ckl%3D36,schalkhammer_antal,m,0,komarom-esztergom_1.,76,99995,2,1,smd,9999,9999,9999,9999,9999,9999,4,9,2001,22,2,2002,99995,99995,99995,99995,99995,99995
s089_1998_057_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds009%26p_ckl%3D36,schmidt_ferenc,m,1,fejer_5.,57,99995,1,0,smd,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s321_1998_056_19980625_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds321%26p_ckl%3D36,schvarcz_tibor,m,0,mszp,56,99995,2,1,pl,9999,9999,9999,9999,9999,9999,25,6,1998,14,5,2002,99995,99995,99995,99995,99995,99995
s322_1998_056_19991001_0,1998-2002,http://www.parlament.hu/kepviselok-elozo-ciklusbeli-adatai?p_auth=0FmCXShN&p_p_id=pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_pairproxy_WAR_pairproxyportlet_INSTANCE_9xd2Wc9jP4z8_pairAction=%2Finternet%2Fcplsql%2Fogy_kpv.kepv_adat%3Fp_azon%3Ds322%26p_ckl%3D36,selmeczi_gabriella,f,1,pest_9.,56,2,2,0,smd,9999,9999,9999,9999,9999,9999,1,10,1999,14,5,2002,17,2,2000,14,5,2002
